45,13
40,12
17,4
19,6
27,8
24,7
20,6
35,10
50,14
48,13
49,13
22,6
34,10
43,12
38,11
47,14
31,8
44,12
33,9
23,7
32,9
39,11
42,12
41,12
30,9
36,10
18,5
46,12
37,11
26,8
28,8
25,7
29,8
21,5
16,5
2,1
3,1
11,3
14,4
13,4
8,3
12,4
10,3
6,2
15,4
4,1
7,2
9,2
5,2
