2,1
9,2
8,2
10,2
6,2
12,3
7,2
15,4
16,4
3,1
17,4
4,1
5,2
14,4
11,3
13,4
46,12
34,9
42,10
37,9
40,10
50,12
41,11
36,8
47,12
43,10
48,12
49,12
35,9
45,11
39,10
44,10
38,9
33,8
30,7
23,5
19,5
28,8
26,7
29,8
21,6
27,7
18,5
20,6
31,8
25,7
22,6
24,7
32,9
