100,0.9,0.055708601
200,1,0.04794633
300,0.966666667,0.058394877
400,0.966666667,0.033333333
500,0.966666667,0.058394877
600,1,0.04794633
700,1.066666667,0.046320556
800,1.133333333,0.079268688
900,1.033333333,0.058394877
1000,1,0
1100,1.133333333,0.063124277
1200,1.1,0.073500332
1300,1.066666667,0.046320556
1400,1.133333333,0.063124277
1500,1.033333333,0.033333333
1600,1.1,0.055708601
1700,0.966666667,0.058394877
1800,1.1,0.055708601
1900,1.133333333,0.063124277
2000,1.133333333,0.063124277
2100,1.033333333,0.058394877
2200,1.133333333,0.063124277
2300,1.033333333,0.033333333
2400,1.1,0.055708601
2500,1.066666667,0.046320556
2600,1.066666667,0.066666667
2700,1.166666667,0.069204567
2800,1.066666667,0.066666667
2900,1.1,0.073500332
3000,1.1,0.055708601
3100,1.133333333,0.063124277
3200,1.133333333,0.063124277
3300,1.033333333,0.058394877
3400,1.033333333,0.033333333
3500,1,0
3600,1.166666667,0.084190989
3700,1.133333333,0.063124277
3800,1.033333333,0.033333333
3900,1.066666667,0.046320556
4000,1.033333333,0.058394877
4100,1.066666667,0.046320556
4200,1.166666667,0.069204567
4300,1,0.04794633
4400,1.066666667,0.046320556
4500,1.033333333,0.075556682
4600,1.033333333,0.033333333
4700,1.166666667,0.069204567
4800,1.1,0.055708601
4900,1.133333333,0.063124277
5000,1.033333333,0.033333333
5100,1.066666667,0.046320556
5200,1.133333333,0.063124277
5300,1.133333333,0.063124277
5400,1.066666667,0.046320556
5500,1.1,0.055708601
5600,1.066666667,0.066666667
5700,1.066666667,0.066666667
5800,1.133333333,0.063124277
5900,1,0
6000,1.166666667,0.069204567
6100,1.066666667,0.046320556
6200,1.066666667,0.046320556
6300,1.066666667,0.066666667
6400,1.033333333,0.033333333
6500,1.1,0.055708601
6600,1,0
6700,1.133333333,0.063124277
6800,1,0
6900,1.133333333,0.063124277
7000,1.033333333,0.058394877
7100,1,0.04794633
7200,1.033333333,0.033333333
7300,1,0.06780635
7400,1.033333333,0.058394877
7500,1.1,0.073500332
7600,1.1,0.055708601
7700,1.266666667,0.082117568
7800,1.266666667,0.082117568
7900,1.1,0.055708601
8000,1.166666667,0.084190989
8100,1.133333333,0.063124277
8200,1.166666667,0.069204567
8300,1.033333333,0.058394877
8400,1.166666667,0.069204567
8500,1,0.04794633
8600,1.033333333,0.033333333
8700,1.066666667,0.046320556
8800,1.066666667,0.066666667
8900,1.1,0.055708601
9000,1.166666667,0.084190989
9100,0.933333333,0.046320556
9200,1.2,0.074278135
9300,1.033333333,0.075556682
9400,1.066666667,0.066666667
9500,1.066666667,0.046320556
9600,1,0.06780635
9700,1.066666667,0.046320556
9800,1.2,0.074278135
9900,1.066666667,0.046320556
10000,1.166666667,0.069204567
