1,53,42385,1
2,125,42225,2
6,325,41684,6
7,366,41594,7
11,567,40990,11
16,844,40411,16
14,716,40824,14
18,938,40185,18
20,1017,40084,20
26,1403,39215,26
29,1557,38975,29
33,1685,38701,33
32,1756,38783,32
31,1645,38797,31
36,1828,38487,36
8,404,41504,8
3,143,42183,3
19,954,40156,19
13,656,40843,13
34,1747,38589,34
25,1275,39317,25
5,245,41806,5
28,1430,39011,28
10,511,41054,10
4,187,42106,4
9,451,41374,9
27,1358,39119,27
24,1256,39623,24
23,1238,39779,23
39,2089,38061,39
30,1485,38929,30
35,1842,38565,35
12,612,40912,12
37,1938,38388,37
38,1984,38130,38
44,2357,37385,44
40,2078,37961,40
43,2315,37629,43
22,1131,39870,22
48,2548,37206,48
45,2396,37325,45
15,731,40480,15
46,2400,37313,46
50,2571,37008,50
17,862,40317,17
21,1076,39898,21
41,2055,37913,41
49,2526,37088,49
42,2078,37724,42
47,2329,37229,47
