18,898,37845,18
11,582,38542,11
17,895,37890,17
26,1317,37461,26
21,1093,37726,21
22,1186,37657,22
36,1859,36592,36
38,1951,36450,38
33,1701,36789,33
43,2237,35838,43
44,2320,35789,44
41,2078,36184,41
9,469,38752,9
12,634,38474,12
20,1008,37736,20
10,523,38706,10
24,1233,37520,24
47,2402,35614,47
27,1396,37394,27
49,2517,35430,49
35,1752,36662,35
42,2206,35890,42
37,1909,36560,37
25,1286,37518,25
50,2563,35232,50
13,663,38298,13
14,709,38247,14
19,933,37757,19
15,789,38081,15
16,836,37987,16
23,1108,37593,23
28,1443,37200,28
30,1528,37044,30
29,1495,37132,29
34,1675,36669,34
32,1654,36959,32
31,1591,36997,31
39,1926,36394,39
40,1967,36304,40
45,2201,35727,45
46,2273,35634,46
48,2383,35468,48
2,105,39396,2
1,49,39425,1
3,151,39377,3
5,277,39133,5
6,325,38965,6
7,365,38894,7
4,202,39179,4
8,374,38778,8
