15,777,42282,15
16,821,42238,16
17,895,42064,17
14,751,42312,14
20,1057,41761,20
21,1151,41599,21
18,956,42022,18
25,1326,41159,25
28,1468,40778,28
31,1562,40459,31
37,1939,39929,37
42,2185,39185,42
43,2276,39009,43
45,2384,38949,45
46,2420,38688,46
49,2578,38268,49
22,1171,41513,22
19,967,42000,19
24,1277,41180,24
23,1259,41275,23
26,1421,40973,26
27,1313,40787,27
29,1453,40709,29
47,2367,38412,47
39,1953,39553,39
40,2032,39385,40
32,1733,40377,32
34,1814,40275,34
50,2519,38160,50
38,1946,39739,38
35,1867,40075,35
41,2020,39215,41
44,2299,38963,44
48,2448,38404,48
30,1586,40499,30
33,1749,40281,33
36,1887,40065,36
1,52,43520,1
13,613,42314,13
9,452,42551,9
4,204,43106,4
10,519,42509,10
5,257,43046,5
3,156,43328,3
2,102,43368,2
8,413,42639,8
6,318,42992,6
12,635,42446,12
11,567,42506,11
7,361,42731,7
