1,53,40176,1
7,371,39491,7
16,816,38770,16
21,1145,38228,21
18,980,38683,18
29,1496,37515,29
19,1018,38457,19
24,1295,37951,24
22,1181,38172,22
33,1681,37087,33
37,1939,36806,37
35,1806,36959,35
42,2134,36311,43
40,2064,36485,41
50,2476,35523,51
47,2347,35913,48
3,146,40018,3
11,579,39189,11
17,889,38713,17
30,1553,37495,30
23,1146,38151,23
36,1826,36860,36
38,1931,36806,38
15,766,38896,15
44,2246,36167,45
31,1576,37321,31
13,641,39031,13
45,2267,36093,46
9,455,39362,9
12,591,39091,12
10,500,39281,10
14,691,38968,14
25,1212,37869,25
20,966,38408,20
27,1406,37752,27
32,1665,37137,32
34,1700,37061,34
5,258,39761,5
2,103,40130,2
46,2377,36033,47
26,1352,37817,26
28,1448,37686,28
48,2546,35817,49
4,200,39951,4
6,315,39619,6
41,2032,36390,42
8,410,39409,8
49,2514,35733,50
43,2193,36305,44
39,1892,36637,39
