4,209,40363,4
5,272,40359,5
9,485,40093,9
11,610,39880,11
15,827,39649,15
12,649,39760,12
13,706,39698,13
24,1176,38652,24
25,1211,38596,25
22,1157,38924,22
23,1219,38772,23
10,507,40010,10
1,52,40698,1
2,98,40455,2
14,718,39694,14
18,945,39123,18
20,1055,39033,20
7,359,40225,7
6,308,40326,6
17,894,39367,17
16,844,39549,16
21,1106,39017,21
8,414,40153,8
3,143,40409,3
19,916,39059,19
42,1962,37028,42
44,2377,36878,44
46,2468,36787,46
48,2519,36695,48
43,2223,37028,43
45,2359,36858,45
47,2439,36757,47
50,2644,36570,50
49,2559,36634,49
41,1940,37160,41
28,1532,38464,28
26,1431,38573,26
35,1833,37561,35
34,1778,37626,34
30,1637,38082,30
33,1835,37788,33
31,1707,37968,31
32,1787,37887,32
37,1935,37461,37
38,1986,37359,38
29,1404,38194,29
27,1333,38558,27
36,1836,37561,36
40,2028,37243,40
39,2002,37247,39
