7,376,37940,7
14,749,37421,14
13,695,37473,13
5,254,38033,5
20,1077,37198,20
15,805,37391,15
16,849,37370,16
21,1136,37151,21
22,1165,37132,22
24,1287,37044,24
28,1487,36616,28
31,1638,36448,31
30,1579,36512,30
29,1530,36566,29
35,1754,36120,35
49,2306,35067,49
45,2442,35254,45
46,2481,35224,46
43,2332,35370,43
44,2386,35360,44
48,2561,35117,48
6,307,37958,6
17,873,37337,17
3,150,38153,3
9,443,37888,9
8,415,37890,8
12,602,37501,12
26,1346,36788,26
25,1282,36880,25
32,1635,36334,32
4,195,38097,4
2,100,38303,2
42,2099,35390,42
47,2310,35185,47
19,964,37279,19
40,2045,35500,40
18,903,37320,18
23,1155,37120,23
10,496,37793,10
11,552,37681,11
27,1289,36705,27
1,49,38489,1
36,1918,36031,36
38,2046,35726,38
39,2071,35716,39
41,1945,35438,41
33,1734,36321,33
37,1957,35743,37
34,1768,36225,34
50,2617,35008,50
