4,219,36182,5
1,53,36433,1
9,465,35835,10
11,580,35582,12
20,1047,34779,21
23,1240,34471,24
22,1187,34515,23
25,1335,34101,26
31,1582,34017,32
36,1870,33740,37
27,1449,34068,28
37,1869,33740,38
38,1952,33732,39
45,2274,33189,46
48,2479,33046,49
50,2552,32842,51
46,2332,33154,47
3,152,36223,4
7,360,35947,8
21,1079,34689,22
40,2023,33579,41
49,2433,32954,50
2,99,36361,2
14,744,35118,15
17,926,34956,18
16,858,34958,17
19,1013,34824,20
41,2145,33561,42
44,2262,33269,45
30,1485,34023,31
10,525,35744,11
39,1994,33648,40
47,2233,33128,48
42,2162,33471,43
6,314,36030,7
43,2223,33354,44
32,1627,33907,33
8,408,35893,9
5,244,36156,6
15,759,35098,16
12,607,35470,13
18,910,34836,19
13,650,35298,14
33,1681,33878,34
34,1668,33829,35
28,1409,34058,29
24,1210,34371,25
29,1470,34029,30
26,1328,34096,27
35,1691,33800,36
