5,270,40932,5
6,321,40908,6
9,452,40755,9
11,571,40540,11
28,1506,38533,28
29,1543,38533,29
26,1387,38763,26
35,1800,38034,36
32,1665,38206,33
31,1616,38320,31
33,1702,38158,34
40,2085,37836,41
45,2344,37486,46
47,2443,37325,48
50,2534,37144,51
48,2416,37314,49
1,50,41556,1
2,102,41252,2
16,818,39950,16
19,979,39497,19
24,1186,38999,24
12,608,40327,12
42,2138,37742,43
46,2330,37346,47
34,1670,38078,35
4,192,41022,4
3,147,41072,3
7,363,40834,7
41,2063,37758,42
44,2199,37584,45
49,2350,37214,50
39,2005,37869,40
37,1899,37968,38
36,1855,37976,37
43,2097,37690,44
25,1356,38899,25
30,1566,38383,30
10,504,40580,10
38,1942,37872,39
27,1335,38605,27
21,1085,39291,21
14,698,40143,14
23,1172,39086,23
8,395,40815,8
13,649,40155,13
15,761,40056,15
18,915,39689,18
17,866,39922,17
20,995,39297,20
22,1111,39269,22
