2,106,42302,2
6,317,42055,6
7,361,41863,7
42,1988,37908,42
25,1265,40027,25
21,1071,40418,21
22,1108,40409,22
27,1365,39565,27
28,1424,39482,28
26,1342,39727,26
37,1874,38245,37
41,2082,37991,41
5,266,42203,5
10,530,41371,10
8,395,41626,8
24,1163,40219,24
34,1701,38506,34
3,142,42218,3
36,1782,38302,36
4,188,42211,4
9,426,41614,9
1,50,42341,1
15,822,40771,15
12,648,40952,12
11,590,41140,11
13,700,40908,13
19,978,40530,19
18,926,40626,18
16,883,40741,16
20,1048,40420,20
17,921,40627,17
23,1193,40351,23
31,1619,38717,31
30,1560,38945,30
35,1773,38406,35
38,1940,38151,38
40,2041,38044,40
39,2077,38119,39
29,1510,39242,29
33,1726,38591,33
32,1594,38715,32
14,666,40795,14
50,2797,37519,50
43,2360,37840,43
44,2454,37808,44
48,2641,37551,48
49,2712,37525,49
45,2565,37734,45
46,2546,37708,46
47,2653,37617,47
