1,53,41429,1
2,106,41247,2
5,276,41062,5
3,161,41186,3
9,490,40757,9
12,665,40252,12
13,714,40064,13
4,206,41134,4
14,767,39962,14
11,604,40453,11
6,319,40944,6
7,394,40911,7
8,435,40869,8
17,925,39342,17
23,1243,38816,23
21,1145,38982,21
10,543,40729,10
15,818,39768,15
25,1359,38585,25
18,968,39258,18
26,1423,38424,26
16,867,39588,16
24,1300,38804,24
29,1564,38404,29
22,1199,38903,22
30,1606,38347,30
27,1432,38424,27
19,946,39058,19
20,1002,38986,20
28,1358,38404,28
31,1586,38315,31
34,1769,38190,34
48,2438,37226,48
38,1945,37977,38
42,2095,37632,42
47,2388,37316,47
46,2316,37373,46
50,2576,37071,50
43,2136,37547,43
49,2371,37146,49
45,2256,37521,45
35,1759,38160,35
40,1971,37798,40
32,1614,38294,32
37,1886,38076,37
33,1679,38192,33
36,1857,38154,36
44,2202,37539,44
39,1970,37944,39
41,2040,37723,41
