3,2730
2,1907
4,3566
5,4527
6,6174
7,7230
8,8485
9,9617
10,10496
11,12486
12,14733
13,16376
14,18018
15,19898
16,21156
17,23223
18,24545
20,30181
19,28198
21,32985
22,34892
23,37812
25,41795
24,39803
26,44647
27,48222
28,51883
29,56128
30,58854
31,61238
32,64408
33,67106
34,70686
35,75203
36,79248
37,82805
38,86221
39,89732
40,96564
41,97664
42,101519
43,108430
44,115368
45,118258
46,123553
47,130043
48,131196
49,137107
50,139041
