2,2555
5,5166
3,2938
4,4092
6,5911
7,7271
8,7786
9,9085
10,10352
11,12566
12,13576
13,15296
14,16330
15,18651
16,20186
17,22250
18,24337
19,26450
20,28900
21,30444
22,33018
23,35630
24,37337
25,41664
26,44162
27,47166
28,51717
29,52273
30,55458
31,59136
32,60942
33,67196
34,69726
35,72307
36,76547
37,81126
38,84260
39,86079
40,90337
41,96336
42,98868
44,108423
43,104723
45,113855
49,120927
46,120811
47,123854
50,125278
48,123865
