46,2,0,51
47,1,0,52
44,2,0,49
48,2,0,53
25,1,486,29
49,2,0,54
27,1,486,31
3,0,2614,4
9,1,1265,11
43,2,0,48
11,1,1260,13
33,2,0,38
41,1,0,46
12,1,1260,14
36,1,0,41
18,1,639,21
16,1,639,18
2,0,2688,3
45,2,0,50
30,1,486,35
4,1,2450,5
42,2,0,47
20,1,486,23
24,1,486,28
26,1,486,30
8,0,1265,10
6,1,1265,8
7,1,1265,9
29,2,486,34
23,1,486,27
15,1,1260,17
21,1,486,24
1,0,2844,2
28,1,486,32
17,1,639,20
13,1,1260,15
22,1,486,25
5,0,1902,7
39,1,0,44
14,0,1260,16
19,1,639,22
10,1,1265,12
31,1,0,36
40,2,0,45
34,1,0,39
32,2,0,37
38,2,0,43
37,2,0,42
35,2,0,40
50,1,0,55
