47,2,72,51
21,1,699,21
32,1,129,34
35,2,72,38
17,1,801,17
2,0,2871,2
27,1,341,28
22,1,699,22
48,1,72,52
37,1,72,40
23,1,699,23
41,2,72,45
31,1,129,33
49,2,72,53
4,0,2391,4
20,0,699,20
25,1,430,26
40,1,72,44
34,2,72,37
24,2,430,25
15,1,958,15
5,1,2391,5
1,0,3023,1
44,2,72,48
33,2,75,36
42,2,72,46
28,1,341,29
29,2,341,30
36,1,72,39
30,1,341,32
26,1,341,27
39,2,72,42
46,2,72,50
50,2,0,54
43,1,72,47
38,2,72,41
3,1,2426,3
45,1,72,49
7,1,2219,7
19,1,699,19
18,1,699,18
6,1,2391,6
8,1,2219,8
14,1,958,14
12,1,1264,12
11,1,1377,11
16,1,801,16
13,1,958,13
9,0,1565,9
10,0,1565,10
