22,1,490,27
33,1,0,40
13,0,632,16
21,1,490,26
1,0,2930,1
14,1,632,18
34,2,0,41
44,1,0,51
6,0,1953,7
26,1,476,31
32,1,0,39
36,2,0,43
9,0,1303,10
23,1,490,28
29,1,312,34
28,1,476,33
5,0,1974,6
25,1,476,30
31,1,112,37
4,0,2121,5
15,1,632,19
16,1,632,20
3,1,2487,4
35,1,0,42
48,2,0,55
30,1,282,36
24,1,476,29
37,2,0,44
27,1,476,32
43,2,0,50
38,1,0,45
2,0,2855,3
17,1,490,21
12,0,759,15
8,0,1303,9
11,0,759,13
18,1,490,22
10,1,1303,11
7,1,1474,8
20,1,490,24
19,1,490,23
50,2,0,57
45,1,0,52
40,1,0,47
42,1,0,49
46,2,0,53
49,2,0,56
47,2,0,54
39,2,0,46
41,1,0,48
