20,1,175,24
12,1,1557,14
35,1,96,40
47,2,96,53
43,2,96,49
37,2,96,43
24,1,175,28
16,1,1369,19
29,2,175,33
41,2,96,47
39,1,96,45
14,1,1369,17
17,1,1262,20
36,2,96,42
26,1,175,30
40,1,96,46
10,0,2168,10
45,1,96,51
31,2,175,35
15,1,1369,18
6,1,2923,6
44,2,96,50
34,2,96,39
28,1,175,32
23,2,175,27
27,2,175,31
19,1,175,23
33,2,96,38
25,1,175,29
13,1,1557,15
30,1,175,34
32,1,175,37
38,1,96,44
18,1,700,22
21,1,175,25
22,2,175,26
9,1,2275,9
46,2,96,52
2,1,3568,2
48,2,96,54
8,0,2275,8
50,2,96,57
42,1,96,48
49,2,96,56
4,0,3009,4
3,0,3205,3
1,0,3736,1
5,1,3001,5
7,1,2295,7
11,1,2093,11
