3,0,2370,4
8,1,1837,10
22,1,472,26
29,1,413,34
13,0,731,17
31,1,343,37
20,1,472,24
12,1,731,15
14,1,731,18
28,1,413,33
48,2,20,58
24,1,472,28
9,0,1094,12
7,1,2070,9
49,2,20,59
1,0,3166,1
47,2,20,57
23,1,472,27
16,0,472,20
36,2,111,43
37,2,111,45
10,0,1094,13
26,1,468,31
46,1,20,56
19,1,472,23
18,1,472,22
27,1,468,32
4,0,2240,5
50,2,20,61
6,0,2070,8
21,1,472,25
2,0,2512,3
17,1,472,21
39,1,111,47
25,1,472,30
44,1,20,53
30,2,343,35
41,1,111,49
5,0,2240,7
15,1,472,19
11,1,731,14
45,2,20,55
40,2,111,48
32,2,343,38
42,2,61,51
34,1,111,41
35,1,111,42
43,1,61,52
33,2,343,39
38,1,111,46
