23,2,0,30
15,1,894,19
27,1,0,34
47,2,0,58
32,1,0,39
50,2,0,61
3,0,3116,3
7,0,1881,9
33,2,0,40
30,2,0,37
36,1,0,44
29,2,0,36
28,1,0,35
4,0,2654,4
22,2,0,29
21,2,199,27
48,2,0,59
49,2,0,60
45,2,0,56
46,2,0,57
11,1,1501,14
20,1,199,26
16,2,775,21
10,1,1501,13
41,2,0,51
26,1,0,33
18,1,775,24
14,1,1013,18
31,2,0,38
24,1,0,31
17,1,775,23
35,2,0,43
12,1,1356,15
6,0,1970,8
34,2,0,42
8,0,1881,10
25,2,0,32
19,1,459,25
13,1,1356,17
9,1,1601,12
39,2,0,48
5,0,1970,6
2,0,3324,2
1,0,3560,1
44,2,0,55
42,1,0,52
40,2,0,49
43,2,0,54
38,2,0,47
37,2,0,45
