24,1,422,29
34,1,350,40
35,1,350,41
44,2,0,54
47,2,0,58
14,1,1136,17
2,0,2341,4
50,2,0,61
20,1,593,24
43,2,0,52
48,2,0,59
33,1,350,38
28,1,422,33
49,2,0,60
38,2,274,46
18,1,686,22
42,2,0,51
41,1,0,50
26,1,422,31
21,1,560,25
32,1,350,37
36,2,304,43
45,2,0,55
31,1,350,36
46,2,0,57
39,2,274,47
30,1,350,35
29,2,350,34
37,2,274,45
40,2,0,49
25,2,422,30
9,1,1208,12
22,1,560,26
27,1,422,32
10,0,1136,13
23,1,422,28
3,0,2341,6
1,0,2341,2
6,0,1482,9
8,0,1208,11
16,0,686,19
13,1,1136,16
7,0,1482,10
5,1,1482,8
15,1,822,18
12,1,1136,15
19,1,686,23
4,0,1756,7
17,0,686,21
11,1,1136,14
