43,1,0,46
45,2,0,48
44,2,0,47
7,1,1402,7
8,1,1204,8
42,2,0,44
16,1,833,16
24,1,829,24
17,1,833,17
5,1,2097,5
4,1,2336,4
2,0,2430,2
6,0,2097,6
23,1,829,23
40,2,0,42
3,0,2336,3
36,2,99,38
1,0,2494,1
26,1,829,27
10,0,1204,10
33,1,295,34
18,0,833,18
9,1,1204,9
19,1,833,19
25,1,829,25
39,1,99,41
22,1,833,22
11,1,1204,11
15,0,1160,15
14,0,1160,14
34,1,295,35
21,1,833,21
30,1,469,31
20,1,833,20
13,1,1160,13
12,0,1204,12
37,1,99,39
38,1,99,40
32,1,469,33
29,1,469,30
41,2,0,43
28,1,469,29
35,2,99,37
31,1,469,32
27,1,566,28
48,1,0,51
47,2,0,50
46,2,0,49
49,2,0,52
50,2,0,53
