21,1,321,22
4,0,2752,4
37,2,215,38
26,2,321,27
50,2,75,51
28,1,215,29
33,2,215,34
40,2,215,41
36,1,215,37
41,2,75,42
8,1,1615,8
5,1,2612,5
3,0,2966,3
6,1,1824,6
22,1,321,23
17,1,635,18
24,1,321,25
2,0,3126,2
19,1,430,20
13,1,938,13
16,1,635,17
47,2,75,48
1,1,3419,1
34,1,215,35
31,2,215,32
7,1,1615,7
32,2,215,33
49,2,75,50
27,1,321,28
43,2,75,44
38,1,215,39
23,1,321,24
45,2,75,46
42,2,75,43
29,1,215,30
30,1,215,31
35,2,215,36
25,1,321,26
11,0,1273,11
46,1,75,47
48,2,75,49
39,1,215,40
44,2,75,45
10,0,1273,10
15,1,635,16
12,1,1015,12
14,1,635,15
20,1,430,21
18,1,635,19
9,0,1536,9
