31,811
41,1091
10,267
39,1023
7,186
23,599
9,239
28,735
5,135
17,447
20,525
30,792
38,995
50,1266
19,513
21,556
6,155
8,202
33,846
49,1220
4,113
13,342
12,324
45,1219
37,936
11,299
24,610
3,85
15,400
16,432
36,914
47,1305
48,1354
14,353
18,450
29,766
2,61
44,1211
42,1160
46,1256
22,540
43,1159
40,1035
25,652
34,871
32,843
35,882
26,683
27,713
