5,137
16,434
7,195
17,468
10,280
19,526
20,546
35,934
37,1013
32,860
42,1140
47,1280
45,1180
49,1322
11,302
38,994
39,1034
46,1216
43,1134
23,607
4,110
34,849
2,63
14,372
26,676
50,1274
40,1068
41,1091
8,211
44,1145
21,544
25,655
48,1209
3,87
6,157
24,647
27,715
29,756
9,241
15,389
12,318
18,456
22,572
36,929
13,327
28,762
31,787
33,798
30,745
