100,27,2075
200,55,6551
300,84,11340
400,112,14228
600,182,26516
700,218,25657
500,177,20384
800,254,32957
900,284,34361
1000,336,39348
1100,364,45113
1200,381,47104
1300,428,51631
1400,468,53139
1500,540,56069
1600,564,61617
1700,589,71453
1800,636,73508
1900,675,74444
2000,699,79106
2100,764,84374
2200,800,89324
2300,832,95042
2400,884,102352
2500,914,100943
2700,1007,110444
2600,965,108146
2800,1047,113699
3000,1077,123794
2900,1068,114694
3300,1210,126471
3100,1119,130714
3200,1182,123246
3500,1285,143521
3400,1230,140759
3600,1231,137770
3700,1252,149474
3800,1284,152346
4000,1562,166692
5000,1956,196752
4100,1587,160370
5200,1925,209777
4300,1673,171518
3900,1508,157737
4500,1764,186414
4200,1640,164205
5300,2018,220331
5400,2028,221801
5500,2053,220431
4700,1798,191592
4900,1955,203989
4400,1807,180149
4600,1786,183784
4800,1917,199732
5100,1995,213427
5600,1837,222685
5800,2259,236043
5900,2383,236780
6000,2463,237323
6200,2536,240416
6100,2495,254361
6300,2567,248999
5700,2151,226065
6400,2609,263748
6500,2693,257433
6800,2836,281625
6700,2792,273358
6600,2747,261157
7300,3103,296369
7500,3159,303120
8100,3315,323360
6900,2930,285698
8200,3365,334830
8300,3404,337467
7000,3000,272947
7100,2953,280498
7200,2984,295745
7400,3165,295577
7700,3261,319342
7900,3364,324578
8400,3431,340770
8500,3521,350975
8600,3541,348818
7600,3225,312780
8000,3430,327616
7800,3301,315276
9500,3978,385263
9000,3945,365306
8700,3729,359980
8900,3824,359505
8800,3746,347460
9700,4160,395665
10000,4285,394955
9900,4222,386948
9100,4064,360504
9600,4103,383797
9300,4090,380830
9200,4067,367276
9400,4100,370750
9800,4096,390681
