400,109,14231
100,29,3186
800,224,29967
900,254,34994
1500,468,57345
1300,387,51968
1700,491,66475
2500,696,101295
300,80,11701
700,199,27889
1000,298,37680
200,54,7827
1400,426,56150
600,174,19817
500,150,18503
1100,341,41756
1200,378,47115
1900,649,80525
1800,596,74486
1600,492,63418
2100,719,86297
2200,745,88238
2000,614,76367
2300,706,91833
2400,762,93880
3000,1049,120049
2800,1035,110018
2600,958,107724
3500,1304,152208
3100,1137,126213
3800,1455,155809
3300,1224,128333
3700,1437,153020
3600,1393,147058
2700,952,103819
3200,1182,125236
3900,1508,162841
2900,1054,114144
4200,1605,179753
3400,1276,137877
4000,1521,164702
4800,1884,196558
4300,1673,170418
4100,1540,171879
5100,2004,208869
4600,1767,183267
5000,2004,201077
4700,1783,190068
4500,1773,185388
5600,2227,228107
4400,1764,179709
5400,2165,213340
4900,1933,200502
5200,2109,219443
5300,2139,210132
5500,2197,219137
5700,2295,227390
5800,2364,230995
6400,2625,255876
6000,2437,242358
6100,2505,246595
6200,2535,246667
6700,2702,279833
5900,2420,241638
6300,2582,243632
7300,3048,291712
7200,2972,298852
6600,2722,275709
6500,2675,262513
6800,2818,273348
7000,2885,273903
6900,2865,280717
8800,3249,355019
7500,3214,310583
8000,3390,325373
7100,2931,291403
8900,3302,363497
8200,3406,333028
7400,3107,297293
8100,3389,329471
7700,3330,315590
7800,3295,316831
7600,3232,319037
8400,3491,338344
7900,3359,331319
8300,3500,340952
8600,3631,345255
8500,3615,343802
8700,3638,353355
9200,3977,376785
9000,3973,356695
9500,4165,386998
9100,4089,372395
9800,4230,402901
9300,4052,367065
9900,4346,398301
9400,4136,384627
9700,4230,388771
9600,4205,385010
10000,4394,399534
