100,83.79683558,0.557155561
200,90.65778268,0.365234731
300,93.92310301,0.395607669
400,95.70947603,0.220114821
500,96.4201386,0.172744583
600,96.96468633,0.134160848
700,97.29276646,0.134419137
800,97.82526302,0.091877384
900,97.79827213,0.082154242
1000,98.11203834,0.089259773
1100,98.17532771,0.081389191
1200,98.40706858,0.087112198
1300,98.61188697,0.063809522
1400,98.73004232,0.073668968
1500,98.6621956,0.077781526
1600,98.8212422,0.070500322
1700,98.84501848,0.066373271
1800,98.99654583,0.054334797
1900,98.97533458,0.053972801
2000,99.09107993,0.049116026
2100,99.09827269,0.050489253
2200,99.13324182,0.054152257
2300,99.1591883,0.03537227
2400,99.22090996,0.036100807
2500,99.17174981,0.041259164
2600,99.24012749,0.040282987
2700,99.21947686,0.045790336
2800,99.37502386,0.036378971
2900,99.3781194,0.038866161
3000,99.35942367,0.03767787
3100,99.39262353,0.030834514
3200,99.41202985,0.029931262
3300,99.44803321,0.028168314
3400,99.43384418,0.020351762
3500,99.44847259,0.029360135
3600,99.47634527,0.026042299
3700,99.48966958,0.026714702
3800,99.51255285,0.022734946
3900,99.49968623,0.025890401
4000,99.48718404,0.029291025
4100,99.53935571,0.026836947
4200,99.58132165,0.023894731
4300,99.54077085,0.024431545
4400,99.54493047,0.023641396
4500,99.55193831,0.024252677
4600,99.57287816,0.021826216
4700,99.61897183,0.016467613
4800,99.60411808,0.024696234
4900,99.59308539,0.027174277
5000,99.60405013,0.020512764
5100,99.61861875,0.022556536
5200,99.63717649,0.019979313
5300,99.66891039,0.017514758
5400,99.66819712,0.0212528
5500,99.66251982,0.017267718
5600,99.64286849,0.016243105
5700,99.6558271,0.015524094
5800,99.6610984,0.020780671
5900,99.68709373,0.014657048
6000,99.68662184,0.017096841
6100,99.68811441,0.016439178
6200,99.68072608,0.012658016
6300,99.68672629,0.013613776
6400,99.67037237,0.025073445
6500,99.68314038,0.014093491
6600,99.72564548,0.015196143
6700,99.7270665,0.012522597
6800,99.72359695,0.014796956
6900,99.72470041,0.013664052
7000,99.70999004,0.013711941
7100,99.73666512,0.013597504
7200,99.73992941,0.013883706
7300,99.75216389,0.011567071
7400,99.73830871,0.014474765
7500,99.75298633,0.013665723
7600,99.72305468,0.015169253
7700,99.75059491,0.014807734
7800,99.75431931,0.01323481
7900,99.75580541,0.014559532
8000,99.72184664,0.012588762
8100,99.7794783,0.012043172
8200,99.75320403,0.013674847
8300,99.78394879,0.012393444
8400,99.78609801,0.012276301
8500,99.77994044,0.012492433
8600,99.77529877,0.011605965
8700,99.78609529,0.01583854
8800,99.78776848,0.012031153
8900,99.78823777,0.014746242
9000,99.77270968,0.011974427
9100,99.79194494,0.010972373
9200,99.78152412,0.011000862
9300,99.7980246,0.016718932
9400,99.77918538,0.012568072
9500,99.79193256,0.012642398
9600,99.79955885,0.011790857
9700,99.79181154,0.010049187
9800,99.77429054,0.010873627
9900,99.82969156,0.01080128
10000,99.82077882,0.009710295
