2,10,3165,2
1,2,3317,1
3,39,3156,3
4,148,3121,4
5,651,3079,5
6,2664,3047,6
7,11137,2948,7
8,45086,2929,8
9,180775,2852,9
10,778528,2724,10
11,3035683,2633,11
