100,1399,1984
200,2928,6487
300,4905,11283
400,6818,14146
500,10128,20336
600,13142,26392
700,16165,25577
800,20252,32641
900,23687,34361
1000,27790,39215
1100,33422,45105
1200,39225,46991
1300,44702,51587
1400,50823,53004
1500,59109,56069
1600,64006,61486
1700,74200,71240
1800,78802,73491
1900,86122,74444
2000,94927,79000
2700,167658,110444
2100,103705,84091
2800,180095,113565
2200,113326,89165
2900,191829,114642
2300,126758,95042
3000,199937,123741
2400,131257,102117
2500,139540,100749
3100,210250,130700
2600,151314,108021
3200,222275,122960
3300,231586,126409
3400,251510,140626
3500,272311,143378
3600,280185,137401
3700,296931,149123
3800,308088,152066
3900,320754,157422
4000,341373,166486
4100,353415,160226
4200,381476,164111
4300,392556,171503
4400,407625,180004
4500,429135,186306
4600,446352,183774
4700,465127,191252
4800,482411,199458
4900,502838,203928
5000,527625,196497
5100,543215,213217
5200,564793,209735
5300,581550,220218
5400,618411,221745
5500,626699,220193
5700,632844,225720
5800,721770,235926
5600,659362,222617
5900,735093,236626
6000,755089,237323
6100,787076,254214
6200,798977,240366
6300,822370,248574
6600,882328,261081
6700,921192,273220
6800,944989,281567
7000,989830,272870
6900,992017,285639
7400,1054629,295577
7500,1107084,303091
7600,1150004,312672
7700,1163500,319287
8200,1273943,334816
8300,1308848,337323
8400,1336746,340566
9200,1605435,367256
9300,1620019,380761
9400,1665050,370610
9900,1758094,386926
9800,1770977,390610
6400,755954,263656
6500,780500,257370
7100,938114,280354
7200,964885,295417
7300,976996,296272
7800,1093746,315263
8000,1163895,327538
7900,1177124,324578
8100,1199305,323354
8500,1307790,350687
8600,1319877,348663
8700,1350519,359973
8800,1386379,347396
8900,1419223,359278
9000,1443708,365306
9700,1696420,395566
9100,1488361,360396
9500,1613053,385263
9600,1619825,383797
10000,1777607,394818
