23,4
10,2
16,3
7,2
14,3
12,2
34,5
8,2
41,7
20,4
15,3
27,4
25,4
21,3
5,1
31,5
2,1
19,3
42,8
35,7
18,3
24,4
3,1
13,2
11,2
17,2
22,4
33,6
9,1
6,2
4,1
39,6
37,6
26,5
28,6
38,7
36,6
32,6
40,7
30,6
29,4
46,9
43,8
49,10
44,8
47,9
50,8
48,9
45,8
