5,740,3079,5
7,1375,2948,7
4,1338,3121,4
15,2073,2489,15
17,2023,2387,17
16,1952,2387,16
8,3185,2929,8
29,4228,1755,30
48,4562,788,52
11,5987,2633,11
22,4759,2277,22
3,5918,3156,3
24,6222,2204,25
21,6429,2305,21
45,7468,1004,49
9,6721,2852,9
6,5931,3047,6
42,7033,1190,46
2,4882,3165,2
33,8559,1564,36
10,7568,2724,10
19,8670,2330,19
12,6217,2609,12
46,9625,924,50
44,9506,1072,48
31,10114,1506,33
28,8931,1848,29
23,9005,2212,23
27,10493,2022,28
30,10503,1578,32
37,10559,1531,40
32,11024,1604,34
47,11267,896,51
1,1600,3317,1
41,12092,1298,45
36,12229,1531,39
43,11061,1102,47
35,11224,1531,38
13,2358,2609,13
34,11336,1561,37
39,11524,1459,42
40,11485,1391,44
25,4077,2172,26
38,8479,1531,41
18,2361,2336,18
20,2457,2329,20
26,3415,2172,27
14,2342,2516,14
49,5007,584,53
50,9130,575,54
