2,451,3318,2
1,352,3380,1
10,1378,2882,10
13,1599,2762,13
15,1750,2521,15
11,3617,2786,11
30,4343,1570,32
36,4303,1271,38
12,4563,2786,12
3,4298,3276,3
33,6339,1527,35
28,6056,1665,30
41,5201,1021,44
31,5332,1629,33
17,8748,2408,17
14,5575,2697,14
32,6213,1530,34
46,9709,702,50
5,2313,3150,5
9,5138,2882,9
35,11684,1271,37
23,10477,1934,25
25,6384,1788,27
8,4253,2981,8
34,11046,1476,36
38,12952,1124,40
42,11986,914,46
27,11895,1660,29
29,13370,1614,31
45,12174,728,49
4,1994,3197,4
16,8951,2479,16
19,11297,2209,20
48,14155,610,52
47,9944,701,51
24,9744,1876,26
6,1878,3146,6
7,1046,3103,7
26,8821,1718,28
43,5475,854,47
20,2575,2150,21
22,2625,1954,24
37,3315,1192,39
18,2465,2290,19
21,3317,2055,22
40,3716,1021,43
39,3423,1025,42
49,5451,596,53
44,3726,767,48
50,5385,596,54
