13,1748,3493,14
9,1799,3899,10
18,2076,3060,20
2,3190,4327,3
6,1933,4041,7
27,3807,2433,29
36,3998,2013,38
44,4717,1347,47
3,3969,4235,4
8,4329,3947,9
5,2786,4175,6
23,6155,2813,25
41,5139,1626,43
37,6398,1953,39
39,6481,1784,41
33,5845,2109,35
38,9407,1866,40
50,8058,1269,54
46,9564,1305,50
30,8348,2273,32
20,9043,3009,22
28,10541,2429,30
29,11163,2295,31
45,9944,1333,49
42,10662,1612,44
19,12369,3060,21
22,12891,2911,24
24,8275,2813,26
21,12474,2911,23
17,13058,3098,19
15,4899,3189,17
49,6917,1269,53
11,9534,3618,12
14,9905,3387,15
4,1014,4195,5
1,352,4449,2
7,2353,3953,8
26,2725,2597,28
25,2627,2741,27
12,2149,3525,13
16,2987,3189,18
10,2195,3753,11
34,3098,2109,36
31,3369,2177,33
35,3590,2109,37
32,3299,2109,34
48,5263,1305,52
43,5042,1515,45
47,3974,1305,51
40,3809,1634,42
