1,363,4366,2
5,766,3984,7
6,858,3914,8
13,1794,3535,17
11,1438,3741,14
7,1879,3884,9
16,1950,3050,22
12,2478,3667,15
30,3134,2008,38
29,2986,2076,37
31,3134,1942,39
3,1926,4129,5
32,3852,1882,40
4,2046,4056,6
35,4063,1765,43
34,4015,1798,42
33,4126,1798,41
10,2383,3747,13
21,2506,2296,28
8,3483,3857,10
2,3303,4306,3
18,2111,2495,25
9,1259,3822,11
22,6612,2231,29
19,4900,2485,26
28,6632,2076,36
14,4875,3370,19
15,6652,3103,21
27,8537,2076,34
20,2457,2455,27
26,3000,2076,33
17,1853,2795,23
24,2597,2110,31
25,2576,2110,32
23,2473,2206,30
41,4562,1372,50
40,4586,1394,49
43,4268,1274,52
42,4370,1274,51
36,4711,1706,44
46,5202,1164,55
49,5414,1008,59
37,5528,1688,46
44,5722,1205,53
38,5383,1610,47
50,6525,992,60
47,6235,1085,56
48,6100,1054,57
39,5769,1472,48
45,6300,1195,54
