2,431,3726,2
6,834,3554,6
1,1235,3874,1
10,1857,3381,10
7,1581,3511,7
12,1642,3193,12
18,2029,2819,18
17,2463,2913,17
27,2792,2005,27
3,2635,3666,3
14,1938,3064,14
23,2393,2397,23
20,2126,2739,20
26,3733,2073,26
25,2514,2253,25
46,3958,810,46
8,5312,3465,8
11,5744,3343,11
19,5213,2739,19
15,5095,3001,15
30,6703,1911,30
33,6542,1746,33
24,6515,2397,24
22,6544,2509,22
36,7005,1735,36
21,6711,2559,21
28,7269,1961,28
32,6845,1756,32
39,7491,1560,39
29,6250,1961,29
31,7225,1803,31
16,5218,2999,16
48,7939,724,48
5,3149,3628,5
47,9870,786,47
50,10141,724,50
37,9556,1643,37
42,10080,1374,42
35,8989,1776,35
40,9959,1464,40
41,10379,1374,41
34,10493,1776,34
38,9227,1597,38
44,9476,810,44
43,9478,1042,43
49,11263,724,49
45,9425,810,45
13,3152,3192,13
9,1146,3456,9
4,596,3646,4
