4,665,3469,4
3,560,3627,3
1,364,3793,1
6,867,3258,6
5,767,3454,5
2,458,3647,2
7,961,3234,7
9,1149,3118,9
8,1806,3220,8
11,2003,2977,11
10,1938,3021,10
29,3412,1850,29
28,3477,1874,28
30,3446,1786,30
27,2733,1972,27
17,5643,2468,17
15,5954,2614,15
13,6289,2689,13
25,3599,2038,25
22,5912,2083,22
26,6387,2038,26
21,6462,2134,21
18,6572,2468,18
19,6693,2344,19
20,6818,2154,20
12,3055,2857,12
16,2208,2522,16
23,2827,2083,23
14,2038,2624,14
24,2841,2059,24
37,3300,1479,37
35,3282,1479,35
32,4370,1598,32
34,4896,1479,34
40,4643,1283,40
43,3624,1180,43
38,5511,1467,38
45,5494,1155,45
41,4721,1278,41
50,5853,1133,50
47,4018,1166,47
48,5870,961,48
33,6297,1576,33
36,7021,1479,36
49,5014,961,49
31,5920,1642,31
39,6910,1421,39
42,6958,1232,42
44,7436,1319,44
46,7035,1166,46
