15,3013,2528,15
36,3499,1509,36
27,3410,1992,27
8,3142,2977,8
28,3356,1975,28
4,5003,3492,4
16,5505,2511,16
18,3342,2367,18
17,5451,2405,17
44,5714,1027,44
23,3169,2174,23
29,5677,1975,29
32,6057,1736,32
42,5881,1078,42
50,6095,797,50
37,3769,1509,37
43,6170,1027,43
46,6227,975,46
6,4910,3152,6
2,5037,3620,2
41,5636,1118,41
20,7770,2294,20
19,6512,2358,19
35,6819,1564,35
1,4576,3636,1
49,6856,911,49
45,6888,1015,45
48,6867,938,48
39,5056,1309,39
47,5510,938,47
13,6281,2695,13
33,7123,1698,33
40,4459,1127,40
38,4148,1345,38
24,6963,2154,24
25,6973,2080,25
3,643,3598,3
7,1535,3109,7
5,829,3308,5
10,1702,2884,10
14,1696,2549,14
11,2404,2746,11
12,1757,2726,12
21,2713,2294,21
9,1506,2957,9
26,3261,2076,26
22,2637,2262,22
31,3080,1736,31
30,3551,1886,30
34,3727,1580,34
