25,6252,1737,30
34,4815,1370,41
3,5078,2866,4
38,6936,1150,46
10,6040,2622,13
45,6594,820,55
8,6893,2762,10
39,9076,1148,47
32,7971,1545,38
40,9194,1061,48
23,6776,1999,27
14,4751,2360,18
27,8614,1688,32
44,7197,846,53
24,7874,1915,28
2,4612,3008,3
11,4134,2553,14
15,4041,2299,19
9,1246,2690,12
43,5475,887,52
46,5865,747,56
47,6827,706,57
13,1693,2402,17
28,7155,1633,33
42,4807,902,51
35,4875,1370,42
1,1001,3166,1
33,5381,1512,39
19,6291,2222,23
7,2655,2770,9
31,3729,1553,37
4,1376,2862,5
6,1367,2799,8
48,5917,624,58
26,6290,1733,31
16,5351,2299,20
41,4246,952,49
37,3912,1156,45
36,4064,1326,43
20,4982,2209,24
5,821,2808,7
12,1750,2482,15
17,2413,2263,21
21,2281,2118,25
22,2754,2059,26
18,2613,2245,22
30,3693,1625,35
29,3612,1590,34
50,4530,421,61
49,4791,573,59
