5,756,3454,5
8,1291,3341,8
7,1794,3361,7
19,2301,2303,23
21,2499,2240,25
25,3518,2050,29
27,4492,1960,31
40,4556,1094,46
41,4331,1037,47
24,4780,2050,28
10,5359,3143,10
3,5339,3658,3
20,5701,2258,24
28,6298,1861,32
18,4561,2308,22
26,4651,2035,30
36,6419,1267,42
33,6445,1450,38
42,7035,982,48
38,5179,1151,44
49,6529,678,56
44,6891,925,50
47,6579,779,53
30,7685,1757,34
46,7751,833,52
34,8043,1365,39
35,7845,1313,40
23,8227,2128,27
32,8322,1529,37
14,7923,2746,17
43,8266,982,49
29,7041,1817,33
31,7115,1661,35
50,8245,634,57
37,7126,1233,43
48,7118,710,54
39,9026,1094,45
22,8601,2162,26
16,4680,2547,19
1,6328,3884,1
15,5554,2591,18
11,4616,3166,11
9,3256,3247,9
6,5322,3376,6
4,4174,3462,4
17,3249,2492,20
13,2635,2934,15
45,4972,890,51
2,776,3716,2
12,1762,3032,14
