12,60,2659,15
13,65,2519,17
22,105,2000,29
17,83,2383,23
24,114,1978,31
48,208,698,59
15,73,2443,19
46,214,817,57
47,212,771,58
29,133,1651,36
28,127,1714,35
25,113,1883,32
44,189,998,55
49,215,633,60
50,222,609,61
45,190,904,56
23,105,2000,30
39,174,1108,48
43,186,1005,54
20,98,2210,26
16,82,2399,21
31,142,1651,38
27,121,1800,34
26,114,1800,33
14,70,2507,18
18,87,2376,24
21,103,2106,27
19,88,2297,25
42,183,1005,52
33,153,1527,40
30,144,1651,37
37,170,1198,45
40,178,1094,49
32,148,1593,39
34,149,1363,42
38,158,1120,47
36,158,1264,44
35,155,1276,43
41,175,1020,51
5,28,3281,6
10,51,2756,13
7,38,3048,9
11,56,2737,14
9,42,2810,12
2,10,3442,2
6,30,3135,8
1,5,3560,1
8,38,3046,10
4,19,3287,4
3,15,3316,3
