19,90,2084,23
28,128,1539,32
46,202,522,52
8,37,2727,10
48,212,473,54
40,176,820,46
50,225,320,57
21,101,2013,25
42,181,686,48
34,158,1331,38
45,198,534,51
31,134,1384,35
7,34,2727,9
16,75,2254,20
44,188,552,50
11,54,2540,13
25,116,1744,29
10,48,2551,12
43,188,623,49
22,101,1951,26
37,164,1241,41
14,64,2315,17
47,198,503,53
49,203,355,56
36,159,1270,40
1,5,3218,2
35,155,1300,39
2,10,3141,3
6,31,2802,8
24,111,1823,28
3,15,3099,4
39,167,994,44
5,27,2885,7
12,59,2504,14
23,106,1868,27
4,19,3051,5
9,43,2641,11
41,177,735,47
26,113,1704,30
29,136,1515,33
30,141,1464,34
15,71,2297,19
33,154,1336,37
27,136,1635,31
13,61,2328,16
18,87,2152,22
32,139,1379,36
38,160,1156,42
20,89,2060,24
17,79,2234,21
