21,100,2754,24
1,5,4348,2
16,80,3130,18
19,93,2882,22
47,215,883,52
13,62,3398,15
2,10,4204,3
20,94,2782,23
4,22,4157,5
12,60,3454,14
25,122,2480,29
49,220,830,54
9,46,3624,11
28,130,2245,32
46,212,906,51
48,225,883,53
22,104,2727,25
45,203,965,50
50,226,830,55
3,16,4164,4
18,85,3060,21
41,184,1122,46
38,172,1540,43
34,156,1734,39
27,130,2302,31
42,186,1122,47
6,31,3791,8
24,112,2531,28
44,193,1119,49
14,72,3356,16
23,106,2571,27
40,175,1294,45
26,117,2444,30
15,75,3242,17
10,51,3510,12
37,163,1605,42
17,82,3130,20
11,58,3500,13
7,36,3738,9
8,38,3664,10
35,165,1716,40
5,25,3989,7
29,137,2082,34
31,151,1734,36
32,154,1734,37
43,182,1119,48
39,171,1390,44
36,162,1705,41
33,150,1734,38
30,139,1884,35
