9,45,2845,10
33,154,1408,41
25,122,1736,29
39,179,1058,49
27,131,1662,31
18,89,2162,21
48,218,692,60
32,153,1452,40
46,210,731,57
15,72,2285,18
13,64,2563,15
21,101,1940,25
49,219,648,61
47,210,694,58
14,68,2431,17
12,60,2699,13
22,108,1876,26
50,218,648,62
26,126,1695,30
31,143,1480,39
3,15,3206,3
23,112,1872,27
1,5,3352,1
20,99,2032,23
28,134,1544,35
11,56,2817,12
24,114,1866,28
17,80,2252,20
45,198,803,56
19,87,2038,22
30,142,1500,37
29,136,1544,36
34,155,1340,42
2,9,3290,2
7,38,3027,7
36,171,1332,44
16,75,2254,19
6,34,3099,6
38,178,1116,48
8,41,2965,8
5,27,3120,5
4,22,3169,4
40,180,960,51
10,48,2821,11
41,192,960,52
37,179,1266,46
44,188,900,55
35,160,1332,43
43,186,900,54
42,182,900,53
