2,10,3008,3
10,51,2551,13
4,20,2862,5
11,56,2482,14
14,71,2289,18
1,5,3166,1
46,197,747,56
42,182,902,51
27,124,1612,32
15,76,2228,19
13,65,2331,17
36,167,1215,43
35,167,1259,42
8,38,2691,10
9,46,2619,12
48,214,624,58
12,56,2411,15
17,83,2192,21
6,33,2799,8
3,15,2866,4
44,188,846,53
7,36,2699,9
5,24,2808,7
31,144,1442,37
16,77,2228,20
39,174,1039,47
47,206,706,57
40,174,952,48
45,189,820,55
49,222,573,59
24,119,1835,28
28,132,1557,33
33,157,1401,39
43,191,887,52
32,152,1434,38
34,156,1259,41
50,220,421,61
37,160,1045,45
38,165,1039,46
41,177,952,49
29,130,1514,34
23,114,1919,27
18,91,2174,22
30,136,1514,35
22,106,1979,26
20,95,2138,24
26,116,1657,31
19,92,2151,23
25,112,1657,30
21,97,2038,25
