2,10,3647,2
2,10,3647,2
9,44,3118,9
4,20,3469,4
16,79,2522,16
30,148,1728,30
42,186,1289,42
15,74,2614,15
29,138,1850,29
21,96,2134,21
1,5,3793,1
44,202,1171,44
45,208,1013,45
39,177,1432,39
47,216,815,47
33,157,1575,33
13,64,2689,13
14,72,2624,14
50,222,763,50
10,50,3021,10
27,122,1972,27
38,169,1478,38
8,40,3220,8
1,5,3793,1
6,33,3258,6
20,100,2154,20
13,67,2689,13
28,132,1874,28
7,35,3234,7
31,146,1641,31
4,23,3469,4
7,34,3234,7
49,213,815,49
9,46,3118,9
12,61,2857,12
43,194,1237,43
26,124,2038,26
5,27,3454,5
25,115,2038,25
5,27,3454,5
3,14,3627,3
40,182,1294,40
19,92,2344,19
14,69,2624,14
17,85,2468,17
46,208,902,46
11,55,2977,11
48,205,815,48
32,149,1597,32
3,15,3627,3
24,113,2059,24
34,163,1478,34
6,32,3258,6
22,105,2083,22
10,52,3021,10
41,187,1289,41
8,38,3220,8
35,160,1478,35
37,160,1478,37
15,77,2614,15
36,158,1478,36
23,106,2083,23
11,54,2977,11
12,61,2857,12
18,87,2468,18
