25,124,2611,29
6,31,3771,6
28,133,2393,32
42,190,1420,51
12,60,3349,14
29,133,2393,33
32,147,2089,37
26,121,2577,30
39,179,1605,47
4,21,3967,4
45,200,1362,54
10,47,3475,11
24,115,2652,28
48,217,1304,57
13,66,3323,15
41,184,1460,49
1,6,4117,1
30,145,2255,35
11,55,3471,13
19,93,3074,22
31,151,2181,36
33,160,1913,39
40,180,1520,48
5,26,3925,5
9,45,3589,9
15,77,3286,17
27,123,2499,31
38,175,1729,46
43,196,1420,52
8,39,3604,8
21,103,2856,24
3,15,3999,3
7,35,3709,7
36,173,1764,44
34,163,1881,41
2,10,4099,2
49,211,1304,58
44,187,1398,53
37,173,1740,45
35,155,1793,42
16,83,3174,18
23,107,2734,26
22,107,2796,25
20,100,2886,23
14,72,3287,16
17,83,3174,19
18,88,3124,20
47,217,1304,56
50,219,1237,59
46,208,1362,55
