35,157,1680,35
33,146,1710,33
34,151,1680,34
31,142,1905,31
27,119,2096,27
17,82,2928,17
12,57,3011,12
28,126,2012,28
2,10,3922,2
1,5,3999,1
3,15,3898,3
14,69,2942,14
10,50,3305,10
24,112,2384,24
21,105,2548,21
30,134,1956,30
25,115,2230,25
32,145,1779,32
22,104,2438,22
23,109,2415,23
26,117,2096,26
29,133,1968,29
20,92,2639,20
18,82,2744,18
13,65,2960,13
19,87,2737,19
5,25,3807,5
9,46,3306,9
4,20,3815,4
16,76,2928,16
8,40,3383,8
6,31,3627,6
11,54,3079,11
7,35,3567,7
15,70,2928,15
44,192,1060,44
37,170,1486,37
38,175,1387,38
48,216,938,48
49,219,838,49
45,205,1026,45
40,183,1273,40
50,222,750,50
41,190,1273,41
39,179,1373,39
42,193,1151,42
43,194,1151,43
36,153,1542,36
47,198,998,47
46,193,1026,46
