6,30,2682,6
50,221,509,52
20,94,1698,22
49,214,509,51
21,103,1614,23
39,170,998,41
10,49,2436,11
14,68,2196,15
4,19,2850,4
8,38,2566,8
11,55,2416,12
1,6,3096,1
35,160,1162,37
9,45,2448,10
7,36,2570,7
15,75,2074,16
13,64,2356,14
22,102,1560,24
17,83,1801,19
3,15,3014,3
27,130,1293,29
38,170,1031,40
5,24,2810,5
24,118,1399,26
40,179,916,42
42,189,916,44
44,192,788,46
2,11,3074,2
25,116,1363,27
29,131,1244,31
26,118,1363,28
12,57,2408,13
45,201,699,47
19,93,1704,21
18,88,1704,20
41,181,916,43
16,78,1986,17
33,152,1210,35
23,104,1469,25
46,202,645,48
28,132,1244,30
43,182,788,45
48,212,565,50
47,191,631,49
31,141,1219,33
32,151,1210,34
36,155,1162,38
37,158,1093,39
34,154,1165,36
30,139,1244,32
