14,68,1775,15
1,5,2488,1
2,9,2389,2
12,58,1867,13
13,62,1814,14
3,15,2354,3
8,40,2131,8
11,54,1949,12
6,31,2203,6
15,76,1676,16
5,26,2217,5
4,20,2278,4
9,44,2096,9
7,36,2156,7
10,48,1977,11
44,196,473,45
43,184,487,44
46,200,373,47
38,177,645,39
49,216,294,50
42,180,503,43
35,164,730,36
41,181,575,42
45,207,396,46
33,156,815,34
50,220,241,51
36,166,683,37
32,152,831,33
40,181,591,41
31,140,886,32
37,168,647,38
34,164,808,35
39,177,618,40
47,207,365,48
48,203,320,49
29,139,983,30
28,133,1063,29
22,108,1319,23
24,117,1238,25
25,120,1176,26
19,93,1540,20
23,113,1307,24
17,86,1632,18
16,82,1650,17
21,97,1352,22
20,98,1444,21
30,134,909,31
18,83,1570,19
26,117,1169,27
27,122,1134,28
