1,6,3162,1
10,50,2384,10
18,89,1877,19
49,219,679,52
9,46,2443,9
31,146,1305,32
50,231,597,53
35,171,1193,36
25,121,1663,26
38,180,1148,40
46,215,800,49
16,78,1884,17
6,31,2738,6
4,22,2919,4
28,135,1491,29
12,59,2243,12
40,179,1126,43
24,119,1663,25
11,55,2336,11
13,65,2192,13
33,156,1278,34
27,131,1566,28
29,145,1469,30
48,214,703,51
14,71,2183,14
19,96,1873,20
2,10,3115,2
17,81,1884,18
44,197,889,47
42,188,1021,45
15,72,1938,16
26,127,1604,27
32,153,1278,33
39,183,1126,41
23,118,1704,24
41,187,1090,44
47,207,800,50
5,28,2832,5
7,40,2627,7
20,98,1850,21
21,102,1768,22
34,161,1244,35
36,170,1172,37
45,205,883,48
8,42,2591,8
43,193,935,46
30,134,1366,31
3,15,3031,3
37,165,1148,38
22,103,1733,23
