4,20,3197,4
49,222,664,53
47,205,769,51
10,52,2882,10
11,53,2786,11
5,27,3150,5
13,63,2762,13
19,90,2209,20
44,195,835,48
42,192,982,46
29,136,1614,31
30,142,1570,32
2,11,3318,2
43,194,922,47
12,59,2786,12
50,217,664,54
20,97,2150,21
18,89,2290,19
48,212,678,52
15,73,2521,15
9,43,2882,9
27,130,1665,29
25,121,1793,27
14,64,2697,14
32,150,1325,34
7,35,3103,7
40,182,1060,43
28,126,1665,30
41,180,1060,44
6,31,3146,6
22,107,1954,24
8,39,2981,8
26,117,1723,28
38,172,1163,40
3,16,3276,3
16,79,2479,16
45,204,796,49
1,5,3380,1
24,112,1881,26
21,104,2055,22
23,104,1934,25
17,79,2408,17
31,152,1424,33
35,169,1271,37
39,175,1064,42
34,164,1271,36
36,172,1271,38
33,157,1322,35
46,212,770,50
37,174,1231,39
