1,18530,41035,1
2,20137,40977,2
3,21712,40905,3
4,22230,40848,4
5,23800,40834,5
6,24901,40784,6
7,26170,40607,7
8,27548,40513,8
9,28774,40441,9
10,30152,40367,10
11,30563,40331,11
12,32513,40259,12
13,33250,40224,13
14,34078,40202,14
15,35220,40148,15
16,36246,40081,16
17,37963,40046,17
18,39157,39998,18
19,39952,39890,19
20,41637,39822,20
21,42661,39777,21
22,43095,39619,22
23,45093,39589,23
24,46763,39505,24
25,47549,39443,25
26,50292,39242,26
27,51042,39124,27
28,51504,39099,28
29,52597,39098,29
30,52934,39033,30
32,53325,38833,32
33,53591,38746,33
31,54174,38881,31
34,55316,38660,34
1,18751,41035,1
2,20243,40977,2
3,21326,40905,3
4,23727,40848,4
5,24012,40834,5
6,24893,40784,6
7,27284,40607,7
8,28174,40513,8
9,28629,40441,9
10,30087,40367,10
11,31027,40331,11
12,31834,40259,12
13,33683,40224,13
14,35037,40202,14
15,35569,40148,15
16,37350,40081,16
17,39305,40046,17
18,40260,39998,18
19,41800,39890,19
20,43172,39822,20
21,44113,39777,21
22,44971,39619,22
23,45603,39589,23
24,47032,39505,24
25,47804,39443,25
26,49756,39242,26
27,50275,39124,27
28,51604,39099,28
29,53319,39098,29
30,53553,39033,30
31,55244,38881,31
32,56583,38833,32
33,57134,38746,33
34,59827,38660,34
36,60714,38581,36
35,62269,38607,35
37,63048,38551,37
38,64685,38507,38
39,66602,38414,39
40,67833,38258,40
41,68000,38197,41
42,70140,38175,42
43,71035,38053,43
50,71698,37472,50
44,72598,37933,44
45,72410,37909,45
47,73153,37735,47
48,72780,37552,48
46,73409,37735,46
49,74082,37516,49
50,74390,37472,50
35,59126,38607,35
36,61058,38581,36
37,62022,38551,37
38,63135,38507,38
39,64547,38414,39
40,66399,38258,40
41,66747,38197,41
42,67784,38175,42
43,68643,38053,43
44,70189,37933,44
45,72160,37909,45
47,72657,37735,47
46,73886,37735,46
48,74735,37552,48
49,75324,37516,49
