1,19122,43166,1
2,21146,43144,2
3,21743,43064,3
4,22674,43059,4
5,24378,42967,5
6,25298,42789,6
7,26166,42738,7
8,28015,42718,8
9,28767,42660,9
10,29653,42600,10
11,31352,42599,11
12,32164,42517,12
13,32917,42357,13
14,34575,42097,14
15,35790,41926,15
16,36618,41874,16
17,38255,41682,17
18,39535,41584,18
19,40675,41517,19
20,41720,41424,20
22,44723,41258,22
21,44123,41327,21
23,45420,41086,23
24,46327,41044,24
25,47196,40946,25
26,49654,40868,26
27,51648,40832,27
29,52613,40618,29
28,52839,40752,28
30,54327,40605,30
31,55523,40560,31
32,56417,40524,32
33,58137,40429,33
34,59414,40182,34
35,61359,40156,35
36,62622,40060,36
37,62982,39860,37
38,64774,39698,38
39,64730,39686,39
41,66431,39466,41
40,65693,39566,40
42,67863,39330,42
43,70110,39250,43
46,71490,38905,46
50,71161,38527,50
44,71520,38977,44
45,71807,38905,45
47,74109,38825,47
48,74924,38633,48
49,75409,38536,49
