2,19394,35663,2
4,21690,35289,4
6,24403,35153,6
7,25222,35099,7
1,17793,35699,1
10,28893,35024,10
3,19962,35369,3
8,26768,35035,8
5,22323,35227,5
9,27524,35026,9
11,30211,35022,11
12,30824,34984,12
13,31741,34884,13
16,36377,34727,16
14,33907,34818,14
19,39259,34236,19
15,34805,34811,15
17,36254,34545,17
20,40871,34179,20
21,41694,34095,21
18,37967,34503,18
22,43849,34056,22
23,45480,34029,23
24,46402,33997,24
25,47233,33941,25
30,52472,33389,30
26,50078,33900,26
27,49088,33855,27
28,49854,33582,28
31,54193,33334,31
29,50989,33464,29
32,56463,33251,32
33,56206,33205,33
34,56277,33205,34
36,57691,33158,36
35,55655,33205,35
37,57773,32921,37
39,61508,32842,39
42,62901,32637,42
38,59758,32900,38
46,66294,32235,46
40,62410,32796,40
41,64182,32722,41
43,65266,32543,43
44,66045,32458,44
48,68955,32161,48
47,67822,32193,47
45,66966,32328,45
49,70738,32027,49
50,71181,31990,50
