1,18634,38013,1
2,22354,37842,2
3,23031,37822,3
4,23961,37777,4
5,24101,37687,5
6,24876,37633,6
7,27437,37612,7
8,28496,37558,8
9,29035,37512,9
10,29913,37478,10
11,30557,37395,11
12,33741,37358,12
13,35659,37193,13
14,37088,37141,14
15,37421,37058,15
16,38696,36986,16
17,39589,36899,17
18,40163,36849,18
19,41595,36793,19
20,42346,36727,20
21,43815,36639,21
22,44609,36557,22
23,46499,36359,23
24,46734,36299,24
25,49208,36294,25
26,49158,36194,26
28,50065,36154,28
27,50812,36154,27
30,52786,36021,30
29,53019,36070,29
31,54330,35951,31
32,55218,35759,32
33,58611,35688,33
34,58994,35613,34
35,60595,35557,35
36,62620,35509,36
37,63300,35439,37
38,66027,35345,38
39,66952,35325,39
40,67981,35285,40
41,68421,35196,41
42,68984,35094,42
43,70058,35007,43
44,70436,34988,44
45,71646,34949,45
46,73968,34852,46
47,73810,34815,47
48,77394,34787,48
49,76883,34610,49
50,79132,34588,50
