1,18711,39891,1
2,19818,39849,2
3,21209,39727,3
4,21885,39661,4
6,24737,39237,6
5,25002,39489,5
7,26432,39153,7
8,27357,39053,8
9,28469,39038,9
10,29390,38992,10
11,30755,38918,11
12,32980,38717,12
13,33723,38676,13
14,35035,38585,14
15,35587,38496,15
16,36081,38462,16
17,37244,38411,17
18,38697,38258,18
19,40359,38170,19
20,41116,38125,20
21,42597,38074,21
22,44398,38036,22
23,44763,37858,23
24,45677,37815,24
25,46810,37731,25
27,48461,37510,27
26,48872,37573,26
28,50980,37408,28
29,51762,37248,29
30,53133,37184,30
31,53904,37158,31
32,55080,37137,32
33,57295,37092,33
34,57863,37054,34
49,70502,35437,49
35,59438,36964,35
50,72616,35346,50
36,61063,36804,36
37,61159,36585,37
38,61474,36545,38
39,63063,36416,39
40,65867,36378,40
41,67328,36171,41
42,68025,35989,42
43,68560,35909,43
45,69131,35854,45
44,69333,35854,44
47,71112,35660,47
46,71123,35694,46
48,73517,35590,48
