1,18582,39425,1
2,19885,39396,2
3,21538,39377,3
4,22408,39179,4
5,23559,39133,5
6,24055,38965,6
7,25712,38894,7
8,26957,38778,8
9,28451,38752,9
10,29604,38706,10
12,31910,38474,12
11,31192,38542,11
13,32842,38298,13
14,33872,38247,14
15,36221,38081,15
16,37024,37987,16
19,40962,37757,19
18,40168,37845,18
17,40482,37890,17
20,41708,37736,20
21,42546,37726,21
22,43542,37662,22
24,45114,37525,24
23,45174,37598,23
25,47360,37523,25
27,49215,37399,27
26,49429,37466,26
28,50506,37205,28
29,51583,37137,29
30,52612,37049,30
31,54630,37002,31
32,56412,36964,32
33,57214,36794,33
34,58357,36674,34
35,59908,36667,35
36,59940,36597,36
37,61667,36565,37
38,62599,36455,38
39,62959,36399,39
40,65208,36309,40
41,67162,36229,41
42,67739,35935,42
47,71235,35659,47
45,71705,35772,45
43,71538,35883,43
44,72333,35834,44
48,72666,35513,48
46,72980,35679,46
49,73684,35475,49
50,74487,35277,50
