1,18695,40176,1
2,20085,40130,2
3,20978,40018,3
4,22806,39951,4
9,28514,39362,9
5,24219,39761,5
6,24737,39619,6
7,26019,39491,7
8,27416,39409,8
10,29700,39281,10
11,31441,39189,11
12,31851,39091,12
13,35224,39031,13
15,36935,38896,15
14,35889,38968,14
16,37359,38770,16
17,37593,38713,17
18,38839,38683,18
19,39967,38457,19
20,42165,38408,20
21,42645,38228,21
22,43765,38172,22
23,45017,38151,23
28,51218,37686,28
24,46508,37951,24
25,47043,37869,25
30,52905,37495,30
27,49030,37752,27
26,49096,37817,26
29,52065,37515,29
31,54770,37321,31
32,55421,37137,32
33,56597,37087,33
34,59026,37061,34
35,59711,36999,35
36,60827,36900,36
37,62201,36846,37
38,62825,36846,38
39,64661,36734,39
40,65041,36582,41
41,65767,36487,42
43,68508,36402,44
42,66946,36408,43
44,69767,36264,45
45,69764,36190,46
46,71692,36130,47
50,71813,35625,51
48,73928,35914,49
47,72833,36010,48
49,75220,35830,50
