4,21612,36710,4
14,32273,35740,14
18,37074,35524,18
16,34901,35644,16
5,23781,36692,5
17,35646,35524,17
6,24789,36485,6
7,25218,36437,7
10,28567,36171,10
8,26737,36329,8
9,28253,36179,9
15,33594,35674,15
11,30210,35994,11
12,31322,35882,12
13,32203,35784,13
26,46859,34627,26
19,38220,35390,19
21,40657,35079,21
29,50774,34227,29
30,51286,34121,30
20,40218,35202,20
22,42609,35041,22
23,43685,34964,23
27,49047,34453,27
24,44504,34841,24
25,44726,34819,25
31,52094,34115,31
32,53265,34030,32
28,49106,34305,28
33,54931,33996,33
35,57262,33898,35
34,56023,33987,34
36,59143,33886,36
37,60115,33848,37
41,65271,33611,41
38,61175,33754,38
39,62357,33746,39
40,64655,33659,40
42,66610,33503,42
43,66843,33366,43
44,69592,33114,44
45,69629,33097,45
47,71479,32954,47
48,72617,32903,48
46,72094,33034,46
50,75340,32840,50
49,75721,32867,49
3,19111,36718,3
1,18224,36874,1
2,20145,36802,2
