1,19040,43057,1
2,19787,43039,2
3,21335,42960,3
4,22541,42818,4
5,23623,42800,5
6,25097,42623,6
7,26370,42479,7
8,27495,42337,8
9,28731,42303,9
10,29911,42174,10
11,30966,42096,11
12,32061,42028,12
13,33143,41890,13
14,35537,41702,14
15,36358,41631,15
16,37298,41547,16
17,37811,41464,17
18,39516,41399,18
19,40526,41162,19
20,42236,40984,20
21,43378,40953,21
22,44035,40940,22
23,45321,40706,23
24,47065,40590,24
25,48263,40470,25
26,49244,40412,26
27,49979,40405,27
28,51228,40323,28
45,70460,38818,46
46,72792,38678,47
47,73605,38579,48
48,75123,38249,49
49,75794,38223,50
50,77799,37893,51
32,56174,40191,32
30,53825,40265,30
33,58477,40085,33
29,53926,40301,29
31,55285,40243,31
37,62330,39686,37
34,59814,40035,34
39,64420,39356,39
36,61020,39754,36
35,60266,39765,35
43,69746,39098,44
42,68294,39138,43
44,71451,39068,45
38,63883,39620,38
40,65941,39258,41
41,67262,39172,42
