1,18624,42341,1
2,19849,42302,2
3,21494,42218,3
4,22363,42211,4
5,23649,42203,5
6,24680,42055,6
7,26091,41863,7
8,27844,41626,8
9,28767,41614,9
10,30019,41371,10
11,31277,41140,11
12,32283,40952,12
13,33435,40908,13
14,34055,40795,14
15,35264,40771,15
16,37100,40741,16
17,37584,40627,17
18,40173,40626,18
19,41004,40530,19
20,41731,40420,20
21,42611,40418,21
22,44137,40409,22
23,44534,40351,23
24,45338,40219,24
25,47987,40027,25
26,48605,39727,26
27,49791,39565,27
28,50970,39482,28
29,52185,39277,29
30,53727,38980,30
31,53876,38752,31
32,55665,38750,32
33,57025,38626,33
34,59557,38541,34
35,60171,38441,35
36,62466,38337,36
37,62572,38280,37
38,62771,38186,38
39,64080,38154,39
40,65268,38079,40
42,67810,37943,42
41,70185,38026,41
43,70344,37875,43
44,72249,37843,44
49,72068,37560,49
50,72941,37554,50
46,73740,37743,46
45,73365,37769,45
47,74362,37652,47
48,74562,37586,48
